0.290322581,0.155096222,0.182902277,0.615384615,0.602564103,0.097087379
0.32718894,0.248039914,0.224717361,0.615384615,0.717948718,0.097087379
0.290322581,0.653884533,0,0.307692308,0.897435897,0.048543689
0.281105991,0.381753386,0.229982964,0.615384615,0.666666667,0.165048544
0.244239631,0.282394868,0.265758092,0.807692308,0.384615385,0.242718447
0.207373272,0.154526016,0.346755459,0.692307692,0.371794872,0.223300971
0.299539171,0.163649323,0.34474214,0.615384615,0.256410256,0.281553398
0.32718894,0.185032074,0.343503175,0.576923077,0.243589744,0.339805825
0.294930876,0.238203849,0.111661762,0.423076923,0.743589744,0.058252427
0.225806452,0.584319316,0.197614991,0.192307692,0.5,0.300970874
0.165898618,0.301211689,0.335914511,0.807692308,0.461538462,0.233009709
0.267281106,0.498075552,0.390428992,0.730769231,0.038461538,0.59223301
0.225806452,0.298645759,0.257240204,0.576923077,0.423076923,0.213592233
0.276497696,0.157804704,0.220071241,0.461538462,0.705128205,0.067961165
0.271889401,0.240199572,0.357906148,0.653846154,0.705128205,0.116504854
0.32718894,0.163649323,0.397398173,0.730769231,0.628205128,0.165048544
0.428571429,0.20256593,0.390274121,0.653846154,0.333333333,0.300970874
0.32718894,0.179757662,0.406070931,0.538461538,0.551282051,0.203883495
0.304147465,0.241482537,0.201951371,0.423076923,0.769230769,0.067961165
0.451612903,0.211689237,0.430695369,0.653846154,0.269230769,0.388349515
0.571428571,0.453171775,0.442000929,0.615384615,0.102564103,0.718446602
0.640552995,0.396721311,0.18584482,0.538461538,0.038461538,0.67961165
0.405529954,0.220099786,0.176087967,0.461538462,0.679487179,0.13592233
0.433179724,0.193442623,0.264673997,0.5,0.820512821,0.077669903
0.400921659,0.444761226,0.256775592,0.730769231,0.782051282,0.145631068
0.391705069,0.384319316,0.172990553,0.692307692,0.756410256,0.097087379
0.410138249,0.274697078,0.43983274,0.576923077,0.730769231,0.184466019
0.299539171,0.134996436,0.483816014,0.576923077,0.448717949,0.242718447
0.285714286,0.257163222,0.457797739,0.423076923,0.538461538,0.281553398
0.299539171,0.344119743,0.497444634,0.461538462,0.243589744,0.40776699
0.299539171,0.344832502,0.501935884,0.576923077,0.153846154,0.45631068
0.276497696,0.308339273,0.572247174,0.576923077,0.307692308,0.398058252
0.207373272,0.300641483,0.336379123,0.384615385,0.705128205,0.155339806
0.184331797,0.631789024,0.170977234,0.115384615,0.653846154,0.194174757
0.124423963,0.607127584,0.195291931,0.115384615,0.692307692,0.155339806
0.124423963,0.511047755,0.385318259,0.192307692,0.653846154,0.184466019
0.179723502,0.431076265,0.423416447,0.384615385,0.525641026,0.262135922
0.225806452,0.220669993,0.561870838,0.653846154,0.564102564,0.27184466
0.248847926,0.255737705,0.531825925,0.538461538,0.717948718,0.203883495
0.483870968,0.448610121,0.181043828,0.5,0.448717949,0.359223301
0.34562212,0.338275125,0.250116153,0.538461538,0.884615385,0.067961165
0.350230415,0.303207413,0.404367353,0.538461538,0.769230769,0.165048544
0.350230415,0.240912331,0.241598265,0.576923077,0.743589744,0.106796117
0.391705069,0.42722737,0.614681741,0.730769231,0.679487179,0.339805825
0.3640553,0.425231646,0.266377575,0.653846154,0.807692308,0.165048544
0.377880184,0.368210976,0.562954933,0.653846154,0.641025641,0.310679612
0.313364055,0.194725588,0.697382685,0.5,0.576923077,0.32038835
0.313364055,0.297362794,0.370450674,0.384615385,0.730769231,0.165048544
0.276497696,0.391589451,0.65525786,0.5,0.551282051,0.398058252
0.253456221,0.713613685,0.555366269,0.5,0.474358974,0.475728155
0.253456221,0.353813257,0.576118941,0.538461538,0.615384615,0.291262136
0.304147465,0.385744833,0.625058077,0.346153846,0.564102564,0.368932039
0.34562212,0.142836778,0.759176088,0.423076923,0.487179487,0.417475728
0.341013825,0.300641483,0.644726653,0.538461538,0.692307692,0.310679612
0.502304147,0.277833215,0.717361004,0.615384615,0.012820513,0.757281553
0.576036866,0.240912331,0.820504878,0.5,0.217948718,0.650485437
0.589861751,0.385744833,0.789375871,0.461538462,0.333333333,0.650485437
0.529953917,0.311617962,0.748644882,0.461538462,0.564102564,0.475728155
0.428571429,0.383749109,0.834133499,0.461538462,0.538461538,0.553398058
0.705069124,0.321454027,0.885705436,0.461538462,0.051282051,1
0.67281106,0.327868852,0.86619173,0.384615385,0.128205128,0.893203883
0.502304147,0.321454027,0.787052811,0.5,0.666666667,0.45631068
0.474654378,0.264861012,0.82762893,0.461538462,0.641025641,0.45631068
0.428571429,0.214825374,0.328635589,0.5,0.820512821,0.13592233
0.428571429,0.322024234,0.273966238,0.461538462,0.769230769,0.165048544
0.474654378,0.423378475,0.74368902,0.538461538,0.602564103,0.495145631
0.456221198,0.46557377,0.68932941,0.538461538,0.615384615,0.45631068
0.543778802,0.361653599,0.909710392,0.384615385,0.769230769,0.495145631
0.479262673,0.311047755,0.34923339,0.384615385,0.807692308,0.174757282
0.502304147,0.440199572,0.293325074,0.423076923,0.833333333,0.165048544
0.474654378,0.285673557,0.388105932,0.346153846,0.846153846,0.165048544
0.539170507,0.377191732,0.534768468,0.307692308,0.794871795,0.281553398
0.479262673,0.32002851,0.326157658,0.384615385,0.858974359,0.13592233
0.470046083,0.356521739,0.237726498,0.461538462,0.858974359,0.116504854
0.516129032,0.34212402,0.588663466,0.423076923,0.717948718,0.349514563
0.470046083,0.404561654,0.674616695,0.423076923,0.576923077,0.485436893
0.442396313,0.421382751,0.48985597,0.423076923,0.551282051,0.40776699
0.460829493,0.473984319,0.587424501,0.423076923,0.461538462,0.504854369
0.460829493,0.4297933,0.796035311,0.538461538,0.551282051,0.553398058
0.465437788,0.466143977,0.856744618,0.538461538,0.628205128,0.563106796
0.442396313,0.347968639,0.36952145,0.5,0.653846154,0.262135922
0.479262673,0.33955809,0.794486604,0.423076923,0.679487179,0.45631068
0.534562212,0.360370634,0.885240824,0.384615385,0.705128205,0.514563107
0.529953917,0.392872416,0.66671829,0.423076923,0.743589744,0.368932039
0.502304147,0.527298646,0.409323215,0.423076923,0.794871795,0.262135922
0.516129032,0.357091946,0.370605544,0.423076923,0.756410256,0.242718447
0.506912442,0.412259444,0.384234164,0.423076923,0.794871795,0.242718447
0.451612903,0.27911618,0.357596407,0.346153846,0.820512821,0.165048544
0.442396313,0.299358517,0.370450674,0.384615385,0.794871795,0.184466019
0.525345622,0.522024234,0.960662847,0.5,0.628205128,0.660194175
0.497695853,0.367498218,0.672293635,0.346153846,0.679487179,0.417475728
0.465437788,0.370064148,0.355583088,0.384615385,0.820512821,0.184466019
0.516129032,0.298075552,0.744773114,0.461538462,0.743589744,0.398058252
0.506912442,0.328581611,0.795725569,0.423076923,0.743589744,0.436893204
0.534562212,0.501211689,0.82530587,0.5,0.730769231,0.514563107
0.525345622,0.412972202,0.86170048,0.461538462,0.653846154,0.553398058
0.525345622,0.433071989,0.749883847,0.461538462,0.58974359,0.54368932
0.543778802,0.471988596,0.738888028,0.5,0.641025641,0.514563107
0.534562212,0.478545973,0.83893449,0.461538462,0.679487179,0.553398058
0.511520737,0.372059872,0.804553198,0.384615385,0.705128205,0.475728155
0.497695853,0.370064148,0.831965309,0.384615385,0.666666667,0.504854369
0.488479263,0.337562366,0.78008363,0.423076923,0.692307692,0.45631068
0.506912442,0.348681397,0.752516649,0.423076923,0.666666667,0.45631068
0.520737327,0.468852459,0.590676785,0.307692308,0.730769231,0.378640777
0.516129032,0.362366358,0.537091529,0.384615385,0.717948718,0.330097087
0.585253456,0.56421953,0.877032678,0.461538462,0.653846154,0.631067961
0.566820276,0.507769066,0.862474834,0.423076923,0.743589744,0.533980583
0.520737327,0.316892373,0.341644727,0.346153846,0.807692308,0.184466019
0.497695853,0.471988596,0.358525631,0.346153846,0.782051282,0.233009709
0.552995392,0.310334996,0.886944401,0.461538462,0.58974359,0.582524272
0.557603687,0.331147541,0.949202416,0.384615385,0.653846154,0.582524272
0.548387097,0.409693514,0.318878736,0.384615385,0.730769231,0.242718447
0.534562212,0.534996436,0.855041041,0.5,0.602564103,0.611650485
0.557603687,0.472701354,0.870528109,0.384615385,0.692307692,0.563106796
0.548387097,0.438916607,0.684683289,0.346153846,0.692307692,0.436893204
0.539170507,0.278545973,0.814310051,0.307692308,0.717948718,0.446601942
0.552995392,0.261582324,0.771256001,0.269230769,0.743589744,0.40776699
0.529953917,0.290805417,0.555211398,0.307692308,0.794871795,0.281553398
0.571428571,0.333143264,0.807495741,0.307692308,0.717948718,0.475728155
0.626728111,0.324019957,0.856589748,0.230769231,0.679487179,0.533980583
0.65437788,0.304490378,0.922564659,0.307692308,0.679487179,0.582524272
0.728110599,0.313613685,0.731144494,0.269230769,0.692307692,0.485436893
0.608294931,0.33442623,0.709462599,0.307692308,0.756410256,0.417475728
0.64516129,0.281111903,0.573950751,0.307692308,0.705128205,0.368932039
0.658986175,0.33442623,0.794796345,0.384615385,0.705128205,0.524271845
0.576036866,0.421382751,0.66904135,0.461538462,0.602564103,0.514563107
0.599078341,0.426657163,0.768468329,0.5,0.641025641,0.54368932
0.571428571,0.460299359,0.372928605,0.538461538,0.730769231,0.310679612
0.603686636,0.358374911,0.836921171,0.5,0.666666667,0.533980583
0.599078341,0.48510335,0.784729751,0.538461538,0.58974359,0.582524272
0.566820276,0.408410549,0.822518197,0.538461538,0.666666667,0.524271845
0.557603687,0.338275125,0.821898715,0.5,0.615384615,0.553398058
0.557603687,0.246756949,0.553507821,0.461538462,0.794871795,0.27184466
0.608294931,0.438916607,0.704661608,0.538461538,0.756410256,0.427184466
0.714285714,0.418104063,0.608177172,0.384615385,0.641025641,0.504854369
0.617511521,0.310334996,0.745857209,0.423076923,0.717948718,0.446601942
0.6359447,0.238916607,0.775902122,0.384615385,0.602564103,0.495145631
0.6359447,0.262295082,0.506891745,0.423076923,0.730769231,0.310679612
0.552995392,0.625231646,0.248567446,0.346153846,0.653846154,0.330097087
0.580645161,0.261582324,0.708533375,0.461538462,0.730769231,0.388349515
0.576036866,0.295367071,0.572247174,0.346153846,0.692307692,0.349514563
0.599078341,0.40256593,0.636053895,0.423076923,0.730769231,0.378640777
0.548387097,0.234354954,0.392597181,0.384615385,0.730769231,0.242718447
0.562211982,0.274697078,0.568685148,0.423076923,0.717948718,0.339805825
0.64516129,0.387598004,0.634040576,0.461538462,0.756410256,0.388349515
0.68202765,0.345402708,0.519591141,0.384615385,0.769230769,0.330097087
0.700460829,0.355096222,0.626606783,0.307692308,0.666666667,0.40776699
0.857142857,0.275980043,0.627690878,0.423076923,0.384615385,0.601941748
0.884792627,0.179757662,0.592535233,0.423076923,0.243589744,0.611650485
0.622119816,0.209693514,0.579216354,0.423076923,0.807692308,0.281553398
0.562211982,0.288239487,0.455010067,0.423076923,0.794871795,0.213592233
0.612903226,0.433071989,0.501471271,0.461538462,0.756410256,0.32038835
0.562211982,0.314183892,0.483506272,0.423076923,0.692307692,0.32038835
0.552995392,0.351960086,0.513551185,0.461538462,0.628205128,0.359223301
0.594470046,0.230506058,0.100356203,0.576923077,0.846153846,0.067961165
0.589861751,0.36421953,0.180579216,0.461538462,0.91025641,0.087378641
0.548387097,0.228510335,0.414743689,0.423076923,0.692307692,0.233009709
0.566820276,0.349251604,0.298745547,0.423076923,0.730769231,0.223300971
0.562211982,0.388310763,0.379588044,0.576923077,0.743589744,0.262135922
0.506912442,0.297362794,0.102369521,0.576923077,0.935897436,0.067961165
0.529953917,0.268139701,0.353260028,0.5,0.692307692,0.223300971
0.557603687,0.354526016,0.376645501,0.461538462,0.833333333,0.174757282
0.571428571,0.190876693,0.214031284,0.576923077,0.769230769,0.13592233
0.617511521,0.273271561,0.230602447,0.653846154,0.602564103,0.242718447
0.617511521,0.327298646,0.266842187,0.538461538,0.717948718,0.184466019
0.552995392,0.344832502,0.352640545,0.538461538,0.782051282,0.203883495
0.511520737,0.164932288,0.322131021,0.461538462,0.705128205,0.165048544
0.511520737,0.377191732,0.016416292,0.153846154,0.948717949,0.019417476
0.529953917,0.553243051,0.273037014,0.384615385,0.794871795,0.184466019
0.465437788,0.46300784,0.154560942,0.538461538,0.628205128,0.242718447
0.414746544,0.294084105,0.205668267,0.384615385,0.679487179,0.13592233
0.396313364,0.364932288,0.18150844,0.461538462,0.756410256,0.106796117
0.437788018,0.270705631,0.328945331,0.653846154,0.730769231,0.165048544
0.442396313,0.33442623,0.412265758,0.653846154,0.807692308,0.165048544
0.511520737,0.113613685,0.410871922,0.576923077,0.435897436,0.27184466
0.451612903,0.241482537,0.210469258,0.461538462,0.756410256,0.126213592
0.451612903,0.445473984,0.335914511,0.423076923,0.666666667,0.242718447
0.419354839,0.174625802,0.221774818,0.538461538,0.576923077,0.155339806
0.502304147,0.299358517,0.392132569,0.653846154,0.525641026,0.27184466
0.470046083,0.170776907,0.36053895,0.615384615,0.166666667,0.368932039
0.419354839,0.269422666,0.3085024,0.5,0.641025641,0.203883495
0.373271889,0.186315039,0.360229209,0.423076923,0.679487179,0.155339806
0.387096774,0.176621525,0.372618863,0.615384615,0.538461538,0.194174757
0.368663594,0.264290805,0.229673223,0.423076923,0.615384615,0.184466019
0.322580645,0.169493942,0.345516494,0.576923077,0.243589744,0.291262136
0.299539171,0.160940841,0.371689639,0.5,0.269230769,0.291262136
0.313364055,0.220099786,0.288678953,0.346153846,0.512820513,0.223300971
0.3640553,0.324019957,0.29936503,0.538461538,0.58974359,0.233009709
0.322580645,0.216821098,0.311599814,0.615384615,0.653846154,0.145631068
0.34562212,0.181183179,0.258634041,0.615384615,0.756410256,0.067961165
0.373271889,0.145402708,0.134582624,0.615384615,0.717948718,0.058252427
0.341013825,0.170776907,0.268700635,0.730769231,0.705128205,0.116504854
0.313364055,0.190876693,0.264364256,0.692307692,0.666666667,0.116504854
0.3640553,0.301211689,0.266067833,0.692307692,0.666666667,0.155339806
0.405529954,0.09023521,0.289143565,0.615384615,0.564102564,0.13592233
0.33640553,0.162936565,0.298590677,0.423076923,0.756410256,0.077669903
0.322580645,0.418104063,0.158897321,0.230769231,0.794871795,0.116504854
0.041474654,0.109622238,0.154406071,0.769230769,0.115384615,0.213592233
0.096774194,0.152530292,0.046306334,0.615384615,0.166666667,0.213592233
0.281105991,0.475980043,0.043828403,0,0.730769231,0.13592233
0.235023041,0.201282965,0.317330029,0.346153846,0.551282051,0.155339806
0.225806452,0.384319316,0.012544525,0.423076923,0.846153846,0.038834951
0.230414747,0.20769779,0.303081927,0.730769231,0.602564103,0.126213592
0.225806452,0.211689237,0.292240979,0.730769231,0.512820513,0.155339806
0.258064516,0.357091946,0.275050333,0.538461538,0.666666667,0.155339806
0.225806452,0.635067712,0.324608952,0.5,0.346153846,0.446601942
0.023041475,0.344119743,0.300758866,0.461538462,0.256410256,0.281553398
0,0.236920884,0.337153477,0.576923077,0.08974359,0.291262136
0.064516129,0.187027798,0.285271798,0.884615385,0.269230769,0.233009709
0.078341014,0.16421953,0.207526715,0.846153846,0.423076923,0.126213592
0.119815668,0.086956522,0.110113056,0.730769231,0.41025641,0.106796117
0.133640553,0.257733428,0.120334521,0.692307692,0.628205128,0.106796117
0.161290323,0.159657876,0.227350163,0.769230769,0.384615385,0.165048544
0.170506912,0.161653599,0.257085334,0.769230769,0.166666667,0.252427184
0.207373272,0.082394868,0.16787982,0.730769231,0.141025641,0.233009709
0.271889401,0.046044191,0.060864178,0.692307692,0.371794872,0.145631068
0.285714286,0.398004277,0.048319653,0.576923077,0.833333333,0.067961165
0.267281106,0.220099786,0.292705591,0.653846154,0.705128205,0.106796117
0.230414747,0.181183179,0.282329255,0.730769231,0.679487179,0.097087379
0.248847926,0.197291518,0.327706365,0.730769231,0.717948718,0.097087379
0.377880184,0.160370634,0.26746167,0.653846154,0.384615385,0.213592233
0.30875576,0.179757662,0.216044603,0.538461538,0.807692308,0.087378641
0.271889401,0.242195296,0.334056063,0.615384615,0.602564103,0.213592233
0.34562212,0.069422666,0.364255846,0.730769231,0.205128205,0.300970874
0.30875576,0.16678546,0.106860771,0.538461538,0.564102564,0.126213592
0.262672811,0.91233072,0.303701409,0.346153846,0.5,0.436893204
0.193548387,0.274697078,0.381756234,0.615384615,0.435897436,0.281553398
0.152073733,0.155096222,0.385628001,0.961538462,0.256410256,0.242718447
0.184331797,0.145402708,0.339011925,0.730769231,0.435897436,0.194174757
0.35483871,0.585032074,0.369986062,0.884615385,0.051282051,0.699029126
0.414746544,0.206414825,0.284652315,0.615384615,0.192307692,0.349514563
0.428571429,0.133000713,0.33777296,0.576923077,0.217948718,0.310679612
0.31797235,0.226514612,0.31965309,0.615384615,0.717948718,0.165048544
0.276497696,0.235637919,0.218522534,0.5,0.641025641,0.145631068
0.281105991,0.184319316,0.241908007,0.653846154,0.730769231,0.097087379
0.313364055,0.167498218,0.420319034,0.730769231,0.192307692,0.349514563
0.400921659,0.225944405,0.475298126,0.653846154,0.205128205,0.475728155
0.34562212,0.099928724,0.469877652,0.692307692,0.166666667,0.368932039
0.520737327,0.301211689,0.482422177,0.5,0.256410256,0.475728155
0.612903226,0.190163934,0.514170667,0.538461538,0.076923077,0.601941748
0.529953917,0.173913043,0.497289763,0.538461538,0.064102564,0.54368932
0.414746544,0.106486101,0.504104073,0.5,0.320512821,0.339805825
0.423963134,0.210976479,0.491249806,0.538461538,0.333333333,0.330097087
0.258064516,0.205844619,0.492333901,0.384615385,0.782051282,0.145631068
0.281105991,0.414967926,0.420009292,0.423076923,0.58974359,0.32038835
0.382488479,0.235067712,0.460585411,0.615384615,0.282051282,0.368932039
